,Train_r2,Train_PearsonR,Train_SpearmanR,Train_R2,Train_RMSE,Train_MAE
113,0.8858494204486058,0.9411957397101868,0.929954647755681,0.8857716693271458,0.5470777315439099,0.38102899284533837
114,0.8859668576128924,0.9412581248588989,0.9302071493460268,0.885886334175928,0.5468030784194479,0.38057089913728215
115,0.8862356791232944,0.9414009130669534,0.9303262030770754,0.8861566900469565,0.546154956719098,0.38041410641853424
116,0.8863514183574909,0.9414623828690609,0.9303729145068947,0.8862721748430732,0.54587787149786,0.3798389666399887
117,0.8867525576858264,0.9416753993207126,0.9306295481647978,0.8866721686023898,0.544917068508335,0.37907717667450463
118,0.8869438460860941,0.9417769619639752,0.930840173425725,0.8868646833882348,0.5444540349321947,0.3789629519409851
119,0.8872140338146919,0.9419203967505374,0.9309187162009713,0.887134418432226,0.5438046091994904,0.3783013316289884
120,0.8869508689427215,0.9417806904703041,0.9307533330673277,0.8868679222906843,0.5444462414059045,0.3785925840782718
121,0.8875864345883159,0.9421180576702225,0.9313827451879508,0.887505863446919,0.5429090306962577,0.377689485171456
122,0.8874211582780206,0.9420303383002169,0.9312088494970849,0.8873382996403849,0.543313220884961,0.37768193430386743
123,0.8877639043235378,0.9422122395318022,0.9313764416012484,0.887682049183976,0.5424837182651668,0.3770810187617399
124,0.8878793770257345,0.9422735149762698,0.9313484244324653,0.8877964676891288,0.5422073332729626,0.37682769559565593
125,0.8880346723415862,0.94235591595829,0.9314336795890307,0.8879531571980235,0.541828611318922,0.3765507479180081
126,0.8881779689516387,0.9424319439363475,0.9317214129088113,0.8880948764817116,0.5414858445939998,0.37603841858223436
127,0.888187707907443,0.9424371108500794,0.9315231822345242,0.8881055067450723,0.5414601251557,0.37641831900911055
128,0.888266591306604,0.9424789606705315,0.9317745400938512,0.8881823072549139,0.5412742735090432,0.37590141462681903
129,0.8884907891039887,0.9425978936449996,0.9316947920172273,0.8884099495110427,0.540723020527594,0.37553168162351497
130,0.8887855445810666,0.9427542333933413,0.9319564497849887,0.8887053857911853,0.5400067601089846,0.37511216485169524
131,0.8887265804330075,0.9427229605950043,0.9318940738283614,0.8886422857574224,0.5401598205992002,0.37537603176059176
132,0.8889789695025057,0.9428568128313581,0.9319152663796594,0.8888978932433249,0.5395395303228079,0.3748735515297173
133,0.8888816435125073,0.9428051991331547,0.9318664336468703,0.8888000766600223,0.539776988926491,0.3750849924673109
134,0.8893084858394925,0.9430315402145847,0.9322887848669847,0.8892285953521561,0.5387359459523804,0.37406196304338235
135,0.8893838162585059,0.9430714799306091,0.932196716260937,0.8893020582545922,0.5385572731696292,0.3739668782653504
136,0.8893652618621906,0.9430616426629753,0.9323618115161418,0.8892839830324912,0.5386012403149592,0.37405480170266314
137,0.8896101748379405,0.9431914836542683,0.9323555393346921,0.8895280921667676,0.5380071526787773,0.37350072980281873
138,0.8896384292775452,0.94320646163899,0.9323212009557953,0.8895567671223115,0.5379373234673166,0.37332989619066675
139,0.8895643501268902,0.9431671909724654,0.9322781502166216,0.8894818728962721,0.5381196867078232,0.3736543644648492
140,0.8898645569222388,0.943326325786704,0.932459500564793,0.8897841926521788,0.5373831757672911,0.3732902648629935
141,0.8898163832530391,0.9433007915045111,0.9324738454023729,0.8897350826294751,0.5375028861855796,0.372906535888245
142,0.8901831978904646,0.9434952028974306,0.9327499537735218,0.890102306574301,0.5366070956205671,0.37223943586988834
143,0.8901669028745257,0.9434865674054534,0.9326962407718468,0.8900850685669821,0.5366491787346573,0.3721654063102041
144,0.8901593426854169,0.9434825608803893,0.9326608811167426,0.8900771141285699,0.5366685967771249,0.3721215597859478
